timestamp,turbine_id,wind_speed,power_kw,availability
2026-03-01 14:00:00,T01,9.53,776.5,1.0
2026-03-01 14:00:00,T02,6.84,163.1,1.0
2026-03-01 14:00:00,T03,10.67,1252.4,1.0
2026-03-01 14:00:00,T04,5.68,55.6,1.0
2026-03-01 14:00:00,T05,8.69,476.4,1.0
2026-03-01 15:00:00,T01,7.47,223.5,1.0
2026-03-01 15:00:00,T02,8.11,366.5,1.0
2026-03-01 15:00:00,T03,8.32,391.8,1.0
2026-03-01 15:00:00,T04,6.1,32.1,1.0
2026-03-01 15:00:00,T05,11.5,1690.9,1.0
2026-03-01 16:00:00,T01,7.94,340.1,1.0
2026-03-01 16:00:00,T02,8.85,561.6,1.0
2026-03-01 16:00:00,T03,6.62,133.9,1.0
2026-03-01 16:00:00,T04,7.68,280.6,1.0
2026-03-01 16:00:00,T05,8.93,543.7,1.0
2026-03-01 17:00:00,T01,6.43,86.3,1.0
2026-03-01 17:00:00,T02,8.42,448.9,1.0
2026-03-01 17:00:00,T03,8.2,373.3,1.0
2026-03-01 17:00:00,T04,9.33,716.2,1.0
2026-03-01 17:00:00,T05,5.09,0.0,1.0
2026-03-01 18:00:00,T01,8.49,475.2,1.0
2026-03-01 18:00:00,T02,6.19,104.2,1.0
2026-03-01 18:00:00,T03,7.76,296.5,1.0
2026-03-01 18:00:00,T04,7.35,236.7,1.0
2026-03-01 18:00:00,T05,6.82,169.1,1.0
2026-03-01 19:00:00,T01,8.15,373.3,1.0
2026-03-01 19:00:00,T02,5.91,58.6,1.0
2026-03-01 19:00:00,T03,8.71,505.8,1.0
2026-03-01 19:00:00,T04,8.25,452.7,1.0
2026-03-01 19:00:00,T05,7.58,281.4,1.0
2026-03-01 20:00:00,T01,7.88,315.2,1.0
2026-03-01 20:00:00,T02,7.91,377.7,1.0
2026-03-01 20:00:00,T03,8.75,471.8,1.0
2026-03-01 20:00:00,T04,5.86,95.7,1.0
2026-03-01 20:00:00,T05,7.16,188.4,1.0
2026-03-01 21:00:00,T01,4.71,0.0,1.0
2026-03-01 21:00:00,T02,4.95,26.1,1.0
2026-03-01 21:00:00,T03,4.64,40.1,1.0
2026-03-01 21:00:00,T04,4.76,51.1,1.0
2026-03-01 21:00:00,T05,3.06,7.3,1.0
2026-03-01 22:00:00,T01,8.46,477.8,1.0
2026-03-01 22:00:00,T02,2.58,0.0,1.0
2026-03-01 22:00:00,T03,4.78,13.4,1.0
2026-03-01 22:00:00,T04,4.04,73.1,1.0
2026-03-01 22:00:00,T05,6.74,148.7,1.0
2026-03-01 23:00:00,T01,5.27,28.2,1.0
2026-03-01 23:00:00,T02,6.68,111.5,1.0
2026-03-01 23:00:00,T03,6.49,104.6,1.0
2026-03-01 23:00:00,T04,3.56,19.4,1.0
2026-03-01 23:00:00,T05,6.99,189.6,1.0
2026-03-02 00:00:00,T01,6.15,75.3,1.0
2026-03-02 00:00:00,T02,1.54,0.0,1.0
2026-03-02 00:00:00,T03,2.65,0.0,1.0
2026-03-02 00:00:00,T04,8.07,362.0,1.0
2026-03-02 00:00:00,T05,7.11,205.6,1.0
2026-03-02 01:00:00,T01,4.3,0.0,1.0
2026-03-02 01:00:00,T02,5.8,60.6,1.0
2026-03-02 01:00:00,T03,6.88,169.3,1.0
2026-03-02 01:00:00,T04,6.93,191.2,1.0
2026-03-02 01:00:00,T05,1.54,0.0,1.0
2026-03-02 02:00:00,T01,6.5,131.3,1.0
2026-03-02 02:00:00,T02,7.31,216.1,1.0
2026-03-02 02:00:00,T03,3.95,0.0,1.0
2026-03-02 02:00:00,T04,2.45,0.0,1.0
2026-03-02 02:00:00,T05,4.92,13.4,1.0
2026-03-02 03:00:00,T01,6.19,98.5,1.0
2026-03-02 03:00:00,T02,6.56,112.0,1.0
2026-03-02 03:00:00,T03,5.01,0.0,1.0
2026-03-02 03:00:00,T04,7.58,266.4,1.0
2026-03-02 03:00:00,T05,7.79,314.0,1.0
2026-03-02 04:00:00,T01,8.19,392.8,1.0
2026-03-02 04:00:00,T02,6.94,217.6,1.0
2026-03-02 04:00:00,T03,9.66,820.5,1.0
2026-03-02 04:00:00,T04,6.3,82.4,1.0
2026-03-02 04:00:00,T05,12.28,1989.7,1.0
2026-03-02 05:00:00,T01,8.0,353.8,1.0
2026-03-02 05:00:00,T02,3.47,14.0,1.0
2026-03-02 05:00:00,T03,6.78,161.5,1.0
2026-03-02 05:00:00,T04,9.0,601.7,1.0
2026-03-02 05:00:00,T05,9.24,666.4,1.0
2026-03-02 06:00:00,T01,11.37,1659.5,1.0
2026-03-02 06:00:00,T02,9.66,827.2,1.0
2026-03-02 06:00:00,T03,6.74,138.5,1.0
2026-03-02 06:00:00,T04,5.49,26.3,1.0
2026-03-02 06:00:00,T05,4.86,36.5,1.0
2026-03-02 07:00:00,T01,6.86,147.4,1.0
2026-03-02 07:00:00,T02,8.14,348.5,1.0
2026-03-02 07:00:00,T03,7.31,190.7,1.0
2026-03-02 07:00:00,T04,8.14,355.2,1.0
2026-03-02 07:00:00,T05,10.01,948.5,1.0
2026-03-02 08:00:00,T01,7.5,237.3,1.0
2026-03-02 08:00:00,T02,6.36,79.3,1.0
2026-03-02 08:00:00,T03,8.82,543.2,1.0
2026-03-02 08:00:00,T04,7.44,250.4,1.0
2026-03-02 08:00:00,T05,6.32,138.5,1.0
2026-03-02 09:00:00,T01,8.31,389.7,1.0
2026-03-02 09:00:00,T02,11.37,1607.9,1.0
2026-03-02 09:00:00,T03,6.39,70.1,1.0
2026-03-02 09:00:00,T04,4.25,1.9,1.0
2026-03-02 09:00:00,T05,7.99,369.7,1.0
2026-03-02 10:00:00,T01,9.92,925.6,1.0
2026-03-02 10:00:00,T02,6.03,80.5,1.0
2026-03-02 10:00:00,T03,10.36,1070.0,1.0
2026-03-02 10:00:00,T04,5.96,22.7,1.0
2026-03-02 10:00:00,T05,6.92,161.9,1.0
2026-03-02 11:00:00,T01,11.27,1578.2,1.0
2026-03-02 11:00:00,T02,8.43,392.1,1.0
2026-03-02 11:00:00,T03,11.67,1772.0,1.0
2026-03-02 11:00:00,T04,7.82,270.9,1.0
2026-03-02 11:00:00,T05,9.38,706.5,1.0
2026-03-02 12:00:00,T01,8.78,526.4,1.0
2026-03-02 12:00:00,T02,4.97,16.4,1.0
2026-03-02 12:00:00,T03,10.2,1046.7,1.0
2026-03-02 12:00:00,T04,10.3,1040.0,1.0
2026-03-02 12:00:00,T05,11.21,1448.9,1.0
2026-03-02 13:00:00,T01,7.9,301.9,1.0
2026-03-02 13:00:00,T02,7.93,328.5,1.0
2026-03-02 13:00:00,T03,10.94,1364.6,1.0
2026-03-02 13:00:00,T04,10.96,1361.4,1.0
2026-03-02 13:00:00,T05,8.38,419.6,1.0
2026-03-02 14:00:00,T01,7.59,243.9,1.0
2026-03-02 14:00:00,T02,9.63,794.6,1.0
2026-03-02 14:00:00,T03,10.44,1117.5,1.0
2026-03-02 14:00:00,T04,12.04,2000.0,1.0
2026-03-02 14:00:00,T05,11.64,1734.9,1.0
2026-03-02 15:00:00,T01,9.3,701.2,1.0
2026-03-02 15:00:00,T02,8.62,467.5,1.0
2026-03-02 15:00:00,T03,8.93,619.6,1.0
2026-03-02 15:00:00,T04,10.97,1392.2,1.0
2026-03-02 15:00:00,T05,7.59,270.8,1.0
2026-03-02 16:00:00,T01,9.57,797.5,1.0
2026-03-02 16:00:00,T02,7.65,262.5,1.0
2026-03-02 16:00:00,T03,9.91,915.4,1.0
2026-03-02 16:00:00,T04,5.26,58.4,1.0
2026-03-02 16:00:00,T05,10.01,948.8,1.0
2026-03-02 17:00:00,T01,8.94,588.8,1.0
2026-03-02 17:00:00,T02,5.62,44.8,1.0
2026-03-02 17:00:00,T03,6.85,164.8,1.0
2026-03-02 17:00:00,T04,9.97,947.4,1.0
2026-03-02 17:00:00,T05,8.53,480.5,1.0
2026-03-02 18:00:00,T01,6.03,59.3,1.0
2026-03-02 18:00:00,T02,9.05,609.4,1.0
2026-03-02 18:00:00,T03,8.21,377.9,1.0
2026-03-02 18:00:00,T04,9.13,658.2,1.0
2026-03-02 18:00:00,T05,7.39,267.5,1.0
2026-03-02 19:00:00,T01,6.86,163.3,1.0
2026-03-02 19:00:00,T02,5.08,39.7,1.0
2026-03-02 19:00:00,T03,6.9,147.3,1.0
2026-03-02 19:00:00,T04,6.6,143.1,1.0
2026-03-02 19:00:00,T05,7.38,229.7,1.0
2026-03-02 20:00:00,T01,6.97,174.4,1.0
2026-03-02 20:00:00,T02,4.99,48.6,1.0
2026-03-02 20:00:00,T03,10.18,961.6,1.0
2026-03-02 20:00:00,T04,5.0,27.1,1.0
2026-03-02 20:00:00,T05,8.96,636.6,1.0
2026-03-02 21:00:00,T01,6.47,120.2,1.0
2026-03-02 21:00:00,T02,9.49,742.3,1.0
2026-03-02 21:00:00,T03,5.44,63.9,1.0
2026-03-02 21:00:00,T04,5.71,81.8,1.0
2026-03-02 21:00:00,T05,4.77,21.1,1.0
2026-03-02 22:00:00,T01,6.6,150.2,1.0
2026-03-02 22:00:00,T02,6.29,86.0,1.0
2026-03-02 22:00:00,T03,8.39,442.0,1.0
2026-03-02 22:00:00,T04,6.34,125.0,1.0
2026-03-02 22:00:00,T05,7.54,224.7,1.0
2026-03-02 23:00:00,T01,6.2,95.8,1.0
2026-03-02 23:00:00,T02,6.07,90.4,1.0
2026-03-02 23:00:00,T03,2.7,0.0,1.0
2026-03-02 23:00:00,T04,6.36,113.0,1.0
2026-03-02 23:00:00,T05,6.18,74.2,1.0
2026-03-03 00:00:00,T01,6.26,112.5,1.0
2026-03-03 00:00:00,T02,7.14,210.3,1.0
2026-03-03 00:00:00,T03,6.93,162.6,1.0
2026-03-03 00:00:00,T04,7.93,360.7,1.0
2026-03-03 00:00:00,T05,7.99,331.0,1.0
2026-03-03 01:00:00,T01,5.47,43.0,1.0
2026-03-03 01:00:00,T02,3.69,0.0,1.0
2026-03-03 01:00:00,T03,4.75,33.1,1.0
2026-03-03 01:00:00,T04,6.13,25.4,1.0
2026-03-03 01:00:00,T05,2.45,14.8,1.0
2026-03-03 02:00:00,T01,7.98,345.4,1.0
2026-03-03 02:00:00,T02,5.93,89.1,1.0
2026-03-03 02:00:00,T03,5.59,8.8,1.0
2026-03-03 02:00:00,T04,3.76,0.0,1.0
2026-03-03 02:00:00,T05,5.58,23.3,1.0
2026-03-03 03:00:00,T01,7.5,265.3,1.0
2026-03-03 03:00:00,T02,6.8,174.8,1.0
2026-03-03 03:00:00,T03,7.26,197.6,1.0
2026-03-03 03:00:00,T04,7.4,226.5,1.0
2026-03-03 03:00:00,T05,5.37,29.0,1.0
2026-03-03 04:00:00,T01,3.59,0.0,1.0
2026-03-03 04:00:00,T02,7.02,210.2,1.0
2026-03-03 04:00:00,T03,4.04,0.0,1.0
2026-03-03 04:00:00,T04,6.86,186.8,1.0
2026-03-03 04:00:00,T05,7.72,283.8,1.0
2026-03-03 05:00:00,T01,5.24,22.6,1.0
2026-03-03 05:00:00,T02,8.78,573.2,1.0
2026-03-03 05:00:00,T03,6.67,179.8,1.0
2026-03-03 05:00:00,T04,9.79,896.7,1.0
2026-03-03 05:00:00,T05,4.8,4.9,1.0
2026-03-03 06:00:00,T01,6.53,108.4,1.0
2026-03-03 06:00:00,T02,8.69,482.7,1.0
2026-03-03 06:00:00,T03,6.31,121.2,1.0
2026-03-03 06:00:00,T04,6.33,65.4,1.0
2026-03-03 06:00:00,T05,6.76,166.1,1.0
2026-03-03 07:00:00,T01,7.72,271.7,1.0
2026-03-03 07:00:00,T02,5.73,56.1,1.0
2026-03-03 07:00:00,T03,8.18,325.6,1.0
2026-03-03 07:00:00,T04,7.5,284.8,1.0
2026-03-03 07:00:00,T05,8.31,427.8,1.0
2026-03-03 08:00:00,T01,7.45,235.0,1.0
2026-03-03 08:00:00,T02,9.86,887.1,1.0
2026-03-03 08:00:00,T03,8.56,433.8,1.0
2026-03-03 08:00:00,T04,8.15,344.9,1.0
2026-03-03 08:00:00,T05,5.82,90.4,1.0
2026-03-03 09:00:00,T01,12.03,2000.0,1.0
2026-03-03 09:00:00,T02,5.95,68.3,1.0
2026-03-03 09:00:00,T03,5.67,48.7,1.0
2026-03-03 09:00:00,T04,8.53,434.9,1.0
2026-03-03 09:00:00,T05,7.48,237.6,1.0
2026-03-03 10:00:00,T01,6.63,109.1,1.0
2026-03-03 10:00:00,T02,10.69,1232.5,1.0
2026-03-03 10:00:00,T03,8.78,517.2,1.0
2026-03-03 10:00:00,T04,10.77,1279.6,1.0
2026-03-03 10:00:00,T05,11.43,1670.9,1.0
2026-03-03 11:00:00,T01,10.48,1174.2,1.0
2026-03-03 11:00:00,T02,8.34,381.8,1.0
2026-03-03 11:00:00,T03,8.09,327.8,1.0
2026-03-03 11:00:00,T04,10.38,1093.9,1.0
2026-03-03 11:00:00,T05,8.42,402.2,1.0
2026-03-03 12:00:00,T01,5.41,0.0,1.0
2026-03-03 12:00:00,T02,11.22,1527.0,1.0
2026-03-03 12:00:00,T03,11.91,1991.8,1.0
2026-03-03 12:00:00,T04,9.18,609.7,1.0
2026-03-03 12:00:00,T05,10.36,1058.4,1.0
2026-03-03 13:00:00,T01,7.51,243.0,1.0
2026-03-03 13:00:00,T02,5.94,50.5,1.0
2026-03-03 13:00:00,T03,9.95,927.1,1.0
2026-03-03 13:00:00,T04,6.18,104.9,1.0
2026-03-03 13:00:00,T05,12.66,1969.7,1.0
2026-03-03 14:00:00,T01,8.69,508.6,1.0
2026-03-03 14:00:00,T02,6.59,129.0,1.0
2026-03-03 14:00:00,T03,10.56,1196.2,1.0
2026-03-03 14:00:00,T04,7.45,259.0,1.0
2026-03-03 14:00:00,T05,8.05,354.6,1.0
2026-03-03 15:00:00,T01,9.24,681.0,1.0
2026-03-03 15:00:00,T02,7.52,233.5,1.0
2026-03-03 15:00:00,T03,3.86,0.0,1.0
2026-03-03 15:00:00,T04,8.71,538.4,1.0
2026-03-03 15:00:00,T05,8.72,544.8,1.0
2026-03-03 16:00:00,T01,8.92,586.7,1.0
2026-03-03 16:00:00,T02,8.71,482.2,1.0
2026-03-03 16:00:00,T03,12.57,2000.0,1.0
2026-03-03 16:00:00,T04,9.47,733.8,1.0
2026-03-03 16:00:00,T05,4.35,0.0,1.0
2026-03-03 17:00:00,T01,8.54,486.8,1.0
2026-03-03 17:00:00,T02,10.67,1244.3,1.0
2026-03-03 17:00:00,T03,9.69,812.7,1.0
2026-03-03 17:00:00,T04,4.84,16.0,1.0
2026-03-03 17:00:00,T05,4.75,2.8,1.0
2026-03-03 18:00:00,T01,6.04,68.5,1.0
2026-03-03 18:00:00,T02,8.87,557.5,1.0
2026-03-03 18:00:00,T03,4.76,7.9,1.0
2026-03-03 18:00:00,T04,9.14,633.2,1.0
2026-03-03 18:00:00,T05,6.68,131.8,1.0
2026-03-03 19:00:00,T01,7.85,301.9,1.0
2026-03-03 19:00:00,T02,6.55,137.0,1.0
2026-03-03 19:00:00,T03,7.97,352.6,1.0
2026-03-03 19:00:00,T04,4.18,46.7,1.0
2026-03-03 19:00:00,T05,5.24,45.4,1.0
2026-03-03 20:00:00,T01,8.02,368.0,1.0
2026-03-03 20:00:00,T02,8.22,445.1,1.0
2026-03-03 20:00:00,T03,8.41,393.2,1.0
2026-03-03 20:00:00,T04,4.93,0.0,1.0
2026-03-03 20:00:00,T05,8.31,398.0,1.0
2026-03-03 21:00:00,T01,6.54,117.1,1.0
2026-03-03 21:00:00,T02,9.31,694.7,1.0
2026-03-03 21:00:00,T03,3.31,40.0,1.0
2026-03-03 21:00:00,T04,7.17,175.1,1.0
2026-03-03 21:00:00,T05,8.8,520.8,1.0
2026-03-03 22:00:00,T01,3.1,0.0,1.0
2026-03-03 22:00:00,T02,3.83,13.7,1.0
2026-03-03 22:00:00,T03,9.05,612.1,1.0
2026-03-03 22:00:00,T04,4.89,18.6,1.0
2026-03-03 22:00:00,T05,6.05,44.3,1.0
2026-03-03 23:00:00,T01,3.59,0.0,1.0
2026-03-03 23:00:00,T02,5.93,42.2,1.0
2026-03-03 23:00:00,T03,6.49,148.3,1.0
2026-03-03 23:00:00,T04,6.79,121.8,1.0
2026-03-03 23:00:00,T05,7.06,169.6,1.0
2026-03-04 00:00:00,T01,4.31,0.0,1.0
2026-03-04 00:00:00,T02,8.07,325.7,1.0
2026-03-04 00:00:00,T03,4.31,0.0,1.0
2026-03-04 00:00:00,T04,8.24,387.7,1.0
2026-03-04 00:00:00,T05,5.92,97.9,1.0
2026-03-04 01:00:00,T01,7.49,261.2,1.0
2026-03-04 01:00:00,T02,5.11,65.5,1.0
2026-03-04 01:00:00,T03,5.79,36.3,1.0
2026-03-04 01:00:00,T04,7.38,227.4,1.0
2026-03-04 01:00:00,T05,5.86,66.7,1.0
2026-03-04 02:00:00,T01,6.59,130.8,1.0
2026-03-04 02:00:00,T02,7.75,271.9,1.0
2026-03-04 02:00:00,T03,5.22,0.9,1.0
2026-03-04 02:00:00,T04,3.37,0.0,1.0
2026-03-04 02:00:00,T05,2.89,0.0,1.0
2026-03-04 03:00:00,T01,7.17,216.6,1.0
2026-03-04 03:00:00,T02,5.11,0.0,1.0
2026-03-04 03:00:00,T03,7.98,344.9,1.0
2026-03-04 03:00:00,T04,4.26,7.1,1.0
2026-03-04 03:00:00,T05,6.41,139.4,1.0
2026-03-04 04:00:00,T01,6.48,104.5,1.0
2026-03-04 04:00:00,T02,4.65,11.3,1.0
2026-03-04 04:00:00,T03,6.28,98.7,1.0
2026-03-04 04:00:00,T04,5.14,42.5,1.0
2026-03-04 04:00:00,T05,8.87,540.4,1.0
2026-03-04 05:00:00,T01,8.4,436.0,1.0
2026-03-04 05:00:00,T02,9.77,849.4,1.0
2026-03-04 05:00:00,T03,8.33,404.1,1.0
2026-03-04 05:00:00,T04,7.37,223.3,1.0
2026-03-04 05:00:00,T05,2.43,35.5,1.0
2026-03-04 06:00:00,T01,7.77,313.1,1.0
2026-03-04 06:00:00,T02,4.51,0.0,1.0
2026-03-04 06:00:00,T03,10.64,1200.3,1.0
2026-03-04 06:00:00,T04,6.9,151.2,1.0
2026-03-04 06:00:00,T05,5.72,90.2,1.0
2026-03-04 07:00:00,T01,6.72,134.0,1.0
2026-03-04 07:00:00,T02,9.04,597.2,1.0
2026-03-04 07:00:00,T03,8.47,417.4,1.0
2026-03-04 07:00:00,T04,10.42,1117.9,1.0
2026-03-04 07:00:00,T05,9.31,691.9,1.0
2026-03-04 08:00:00,T01,9.59,795.9,1.0
2026-03-04 08:00:00,T02,13.39,2000.0,1.0
2026-03-04 08:00:00,T03,10.65,1228.4,1.0
2026-03-04 08:00:00,T04,9.94,916.4,1.0
2026-03-04 08:00:00,T05,8.44,404.1,1.0
2026-03-04 09:00:00,T01,7.62,254.5,1.0
2026-03-04 09:00:00,T02,8.54,446.2,1.0
2026-03-04 09:00:00,T03,6.25,82.2,1.0
2026-03-04 09:00:00,T04,10.76,1236.4,1.0
2026-03-04 09:00:00,T05,8.44,497.9,1.0
2026-03-04 10:00:00,T01,7.0,166.3,1.0
2026-03-04 10:00:00,T02,9.43,693.6,1.0
2026-03-04 10:00:00,T03,10.21,1010.1,1.0
2026-03-04 10:00:00,T04,7.65,287.5,1.0
2026-03-04 10:00:00,T05,6.57,134.5,1.0
2026-03-04 11:00:00,T01,7.76,285.7,1.0
2026-03-04 11:00:00,T02,6.37,128.5,1.0
2026-03-04 11:00:00,T03,7.69,321.8,1.0
2026-03-04 11:00:00,T04,7.92,315.5,1.0
2026-03-04 11:00:00,T05,11.42,1629.6,1.0
2026-03-04 12:00:00,T01,6.5,88.1,1.0
2026-03-04 12:00:00,T02,8.58,489.4,1.0
2026-03-04 12:00:00,T03,8.11,363.8,1.0
2026-03-04 12:00:00,T04,5.69,84.9,1.0
2026-03-04 12:00:00,T05,8.83,568.7,1.0
2026-03-04 13:00:00,T01,10.05,972.8,1.0
2026-03-04 13:00:00,T02,8.66,481.2,1.0
2026-03-04 13:00:00,T03,9.29,714.6,1.0
2026-03-04 13:00:00,T04,8.11,379.8,1.0
2026-03-04 13:00:00,T05,11.15,1500.5,1.0
2026-03-04 14:00:00,T01,8.2,373.7,1.0
2026-03-04 14:00:00,T02,13.05,1960.4,1.0
2026-03-04 14:00:00,T03,7.83,295.2,1.0
2026-03-04 14:00:00,T04,5.21,58.8,1.0
2026-03-04 14:00:00,T05,10.53,1205.2,1.0
2026-03-04 15:00:00,T01,10.13,996.7,1.0
2026-03-04 15:00:00,T02,8.98,567.0,1.0
2026-03-04 15:00:00,T03,10.29,1067.6,1.0
2026-03-04 15:00:00,T04,6.75,119.0,1.0
2026-03-04 15:00:00,T05,9.65,788.5,1.0
2026-03-04 16:00:00,T01,8.58,489.4,1.0
2026-03-04 16:00:00,T02,2.08,0.0,1.0
2026-03-04 16:00:00,T03,5.66,50.3,1.0
2026-03-04 16:00:00,T04,10.58,1184.2,1.0
2026-03-04 16:00:00,T05,8.95,586.6,1.0
2026-03-04 17:00:00,T01,10.19,1031.9,1.0
2026-03-04 17:00:00,T02,8.54,496.5,1.0
2026-03-04 17:00:00,T03,6.45,70.0,1.0
2026-03-04 17:00:00,T04,7.57,231.3,1.0
2026-03-04 17:00:00,T05,7.83,280.1,1.0
2026-03-04 18:00:00,T01,11.52,1714.6,1.0
2026-03-04 18:00:00,T02,10.19,992.7,1.0
2026-03-04 18:00:00,T03,7.61,305.1,1.0
2026-03-04 18:00:00,T04,7.05,164.3,1.0
2026-03-04 18:00:00,T05,6.81,168.0,1.0
2026-03-04 19:00:00,T01,6.4,105.8,1.0
2026-03-04 19:00:00,T02,4.76,13.0,1.0
2026-03-04 19:00:00,T03,9.15,634.7,1.0
2026-03-04 19:00:00,T04,6.33,132.9,1.0
2026-03-04 19:00:00,T05,3.02,0.0,1.0
2026-03-04 20:00:00,T01,4.97,10.3,1.0
2026-03-04 20:00:00,T02,2.6,16.9,1.0
2026-03-04 20:00:00,T03,5.08,43.4,1.0
2026-03-04 20:00:00,T04,6.5,154.5,1.0
2026-03-04 20:00:00,T05,8.05,359.6,1.0
2026-03-04 21:00:00,T01,5.72,53.3,1.0
2026-03-04 21:00:00,T02,3.76,0.0,1.0
2026-03-04 21:00:00,T03,8.23,373.9,1.0
2026-03-04 21:00:00,T04,6.1,52.8,1.0
2026-03-04 21:00:00,T05,9.12,625.0,1.0
2026-03-04 22:00:00,T01,3.07,0.0,1.0
2026-03-04 22:00:00,T02,8.19,408.3,1.0
2026-03-04 22:00:00,T03,6.62,126.4,1.0
2026-03-04 22:00:00,T04,7.75,282.3,1.0
2026-03-04 22:00:00,T05,3.92,0.0,1.0
2026-03-04 23:00:00,T01,3.33,0.0,1.0
2026-03-04 23:00:00,T02,4.56,0.0,1.0
2026-03-04 23:00:00,T03,9.53,741.6,1.0
2026-03-04 23:00:00,T04,4.6,9.3,1.0
2026-03-04 23:00:00,T05,6.47,93.2,1.0
2026-03-05 00:00:00,T01,3.59,0.0,1.0
2026-03-05 00:00:00,T02,6.32,109.1,1.0
2026-03-05 00:00:00,T03,4.75,45.7,1.0
2026-03-05 00:00:00,T04,4.87,32.6,1.0
2026-03-05 00:00:00,T05,5.8,79.7,1.0
2026-03-05 01:00:00,T01,4.46,0.0,1.0
2026-03-05 01:00:00,T02,1.9,6.2,1.0
2026-03-05 01:00:00,T03,5.2,37.1,1.0
2026-03-05 01:00:00,T04,5.11,0.0,1.0
2026-03-05 01:00:00,T05,5.49,79.7,1.0
2026-03-05 02:00:00,T01,6.74,154.0,1.0
2026-03-05 02:00:00,T02,5.44,66.7,1.0
2026-03-05 02:00:00,T03,6.27,105.0,1.0
2026-03-05 02:00:00,T04,5.22,0.0,1.0
2026-03-05 02:00:00,T05,5.58,33.3,1.0
2026-03-05 03:00:00,T01,4.79,0.0,1.0
